from	to	score
PITX1	ZIC2	0.000403
PITX1	DUX4	0.000406
PITX1	HOXC11	0.000408
PITX1	FBN1	0.000409
PITX1	COL11A2	0.000412
PITX1	SOX3	0.000412
PITX1	HOXC10	0.000414
PITX1	FRG2	0.000418
PITX1	BTC	0.000424
PITX1	SHH	0.000424
PITX1	SP7	0.000427
PITX1	FGF8	0.000429
PITX1	GDF6	0.000431
PITX1	FBN2	0.000442
PITX1	GAPDH	0.000453
PITX1	FOXC1	0.000482
PITX1	GDF5	0.000489
PITX1	TBX1	0.000492
PITX1	PAX9	0.000492
PITX1	CD9	0.000499
PITX1	FOXJ1	0.000502
PITX1	BMP5	0.000504
PITX1	BMP7	0.000574
PITX1	TBX6	0.000583
PITX1	NEUROD1	0.000589
PITX1	POMC	0.000601
PITX1	SOX2	0.000607
PITX1	RBPMS	0.00063
PITX1	MIPOL1	0.000652
PITX1	LHX3	0.000676
PITX1	TBX5	0.000815
PITX1	POU1F1	0.000845
PITX1	TBX19	0.000885
PITX1	TBX4	0.000923
NRXN2	ANK3	0.000401
NRXN2	UNC13A	0.000405
NRXN2	CACNG2	0.000408
NRXN2	GAD2	0.000422
NRXN2	CDH2	0.000422
NRXN2	GRIN1	0.000436
NRXN2	GAD1	0.000442
NRXN2	BDNF	0.000449
NRXN2	GRIN2A	0.000452
NRXN2	SYN3	0.000488
NRXN2	CAMK2A	0.000507
NRXN2	GRIN2B	0.000516
NRXN2	FN1	0.000519
NRXN2	GRIA1	0.000538
NRXN2	HSPG2	0.000539
NRXN2	SYN2	0.000541
NRXN2	KCNAB2	0.000543
NRXN2	SYT12	0.000552
NRXN2	NXPH4	0.000602
NRXN2	SYN1	0.000625
NRXN2	UNC13B	0.000626
NRXN2	NRXN1	0.000922
ANK1	ELOC	0.000406
ANK1	CTNNB1	0.000407
ANK1	EGFR	0.000407
ANK1	TRPV6	0.000412
ANK1	NGF	0.000418
ANK1	STIM1	0.000424
ANK1	MYC	0.000427
ANK1	FGFR2	0.000445
ANK1	FURIN	0.000446
ANK1	ACTB	0.000454
ANK1	KNG1	0.000462
ANK1	PARVB	0.000464
ANK1	FN1	0.000472
ANK1	CAMK2A	0.000492
ANK1	TSPAN16	0.000497
ANK1	AKT1	0.000519
ANK1	CAMTA2	0.000529
ANK1	SNCA	0.000533
ANK1	BCL2	0.000559
ANK1	MARCKS	0.000565
ANK1	PLEC	0.000592
ANK1	TRPC3	0.000598
ANK1	SCN4A	0.000604
ANK1	CUL2	0.000605
ANK1	PPP1CC	0.000627
ANK1	ALB	0.000628
ANK1	TNF	0.000654
ANK1	SCN9A	0.000676
ANK1	GAPDH	0.000695
ANK1	SCN10A	0.000696
ANK1	TAC1	0.000699
ANK1	TRPC6	0.000717
ANK1	TP53	0.000734
ANK1	TRPC4	0.000739
ANK1	TRPC1	0.000768
ANK1	PPP1CB	0.00077
ANK1	TRPV4	0.00081
ANK1	TRPV2	0.000813
ANK1	ERBB2	0.000821
ANK1	CALML4	0.000855
ANK1	CALML6	0.000855
ANK1	CALML5	0.000866
ANK1	CALML3	0.000866
ANK1	TRPM8	0.000867
ANK1	TRPV3	0.000871
ANK1	CALM3	0.000888
ANK1	TRPV1	0.000902
ANK1	ANK3	0.000909
ANK1	ITPR2	0.000922
ANK1	ITPR1	0.000964
ANK1	CD44	0.000971
ANK1	ITPR3	0.000984
ANK1	ADD3	0.000984
ANK1	TTN	0.000984
SRI	CACNA1C	0.00042
SRI	GRIN1	0.000443
SRI	SNCA	0.000505
SRI	TNF	0.000516
SRI	S100A1	0.000562
SRI	SDF4	0.00057
SRI	RYR3	0.000605
SRI	CALML6	0.000843
SRI	CALML4	0.000843
SRI	CALML3	0.000845
SRI	CALML5	0.000845
SRI	CALM3	0.000865
SRI	TRDN	0.000915
SRI	RYR2	0.000973
TIMP3	COL18A1	4e-04
TIMP3	B3GLCT	0.000401
TIMP3	COL17A1	0.000401
TIMP3	PLG	0.000401
TIMP3	FURIN	0.000403
TIMP3	CD44	0.000403
TIMP3	COL11A1	0.000405
TIMP3	COL10A1	0.000414
TIMP3	COL12A1	0.000415
TIMP3	BCL2	0.000418
TIMP3	AGT	0.000422
TIMP3	HSPG2	0.000423
TIMP3	TGFB2	0.000431
TIMP3	SERPINB5	0.000432
TIMP3	EZH2	0.00044
TIMP3	JUN	0.000442
TIMP3	HIF1A	0.000443
TIMP3	PLAU	0.000444
TIMP3	CTNNB1	0.000445
TIMP3	ESR1	0.000449
TIMP3	AKT1	0.000453
TIMP3	IL10	0.000456
TIMP3	ACTB	0.00046
TIMP3	IGFBP3	0.000461
TIMP3	ADAMTS9	0.000469
TIMP3	GAPDH	0.000475
TIMP3	COL5A1	0.000478
TIMP3	EGFR	0.000478
TIMP3	TP53	0.000479
TIMP3	MYC	0.000479
TIMP3	IL6	0.000484
TIMP3	TNF	0.000484
TIMP3	A2M	0.000484
TIMP3	ADAM12	0.000504
TIMP3	THBS2	0.000538
TIMP3	IGF1	0.00054
TIMP3	RHO	0.000548
TIMP3	SYN3	0.000555
TIMP3	COL6A1	0.000557
TIMP3	ELN	0.00056
TIMP3	LUM	0.000563
TIMP3	BGN	0.000571
TIMP3	CTSS	0.000587
TIMP3	MMP19	0.000596
TIMP3	COL3A1	0.000603
TIMP3	PTEN	0.000603
TIMP3	CXCL12	0.000606
TIMP3	FBN1	0.00061
TIMP3	ACAN	0.000612
TIMP3	ADAMTS1	0.000626
TIMP3	ADAMTS3	0.000636
TIMP3	POSTN	0.000639
TIMP3	TIMP4	0.000648
TIMP3	COL1A2	0.000662
TIMP3	MMP10	0.000676
TIMP3	MMP12	0.000691
TIMP3	ECM1	0.00073
TIMP3	MMP16	0.000732
TIMP3	CCN2	0.000735
TIMP3	MMP1	0.000749
TIMP3	FN1	0.000751
TIMP3	ADAMTS4	0.000782
TIMP3	ADAMTS5	0.000888
TIMP3	MMP3	0.000918
TIMP3	MMP14	0.00093
TIMP3	MMP9	0.000995
TIMP3	ADAM17	0.000996
CACNA1C	GAPDH	0.000418
CACNA1C	KCNAB1	0.000422
CACNA1C	TRPV1	0.000425
CACNA1C	ITPR2	0.000428
CACNA1C	TBX5	0.000429
CACNA1C	GRIN2B	0.000443
CACNA1C	TRPV4	0.000447
CACNA1C	BDNF	0.000448
CACNA1C	TNF	0.000451
CACNA1C	GRIA1	0.000478
CACNA1C	GJA5	0.000489
CACNA1C	NRXN1	0.000492
CACNA1C	TTN	0.000494
CACNA1C	GJB5	0.000497
CACNA1C	ATP2B4	0.000503
CACNA1C	TNNI3	0.000503
CACNA1C	DRD2	0.000508
CACNA1C	PDE1A	0.00051
CACNA1C	ITPR3	0.000533
CACNA1C	GRIN2A	0.000534
CACNA1C	ITPR1	0.000547
CACNA1C	GJA1	0.000598
CACNA1C	TRPC4	0.000612
CACNA1C	TRPC6	0.000614
CACNA1C	KCNN4	0.000635
CACNA1C	ORAI3	0.000639
CACNA1C	ORAI2	0.000649
CACNA1C	PPP2R5C	0.00065
CACNA1C	PPP2R1B	0.000654
CACNA1C	STIM2	0.000654
CACNA1C	PPP2R3B	0.000663
CACNA1C	PPP2R2D	0.000665
CACNA1C	TRPC3	0.00067
CACNA1C	AGT	0.000672
CACNA1C	PPP2R2C	0.000694
CACNA1C	CACNA1I	0.000736
CACNA1C	RYR3	0.000737
CACNA1C	ANK3	0.00076
CACNA1C	TRDN	0.000779
CACNA1C	CACNG2	0.000797
CACNA1C	KCNE1	0.000803
CACNA1C	AKAP5	0.000839
CACNA1C	ORAI1	0.000844
CACNA1C	CACNA1G	0.000846
CACNA1C	CAMK2A	0.000863
CACNA1C	TRPC1	0.00089
CACNA1C	PPP1CC	0.000907
CACNA1C	PPP1CB	0.000909
CACNA1C	PPP3CC	0.000915
CACNA1C	CACNA1H	0.000917
CACNA1C	CACNG8	0.00092
CACNA1C	PPP3CB	0.00092
CACNA1C	CACNG7	0.000923
CACNA1C	PPP3CA	0.000926
CACNA1C	STIM1	0.000949
CACNA1C	PRKCA	0.000953
CACNA1C	INS	0.000956
CACNA1C	CACNA1F	0.000978
CACNA1C	CACNA1D	0.000981
CACNA1C	RYR2	0.000981
CACNA1C	CACNA1S	0.000982
CACNA1C	CALML3	0.000999
CACNA1C	CALML6	0.000999
CACNA1C	CALML5	0.000999
CACNA1C	CALM3	0.000999
CACNA1C	CALML4	0.000999
B4GALNT3	B4GALNT2	0.000414
B4GALNT3	B4GALNT4	0.000909
B4GALNT3	B4GALT3	0.000921
B4GALNT3	B4GALT1	0.000921
B4GALNT3	B4GALT2	0.000924
B4GALNT3	FUT8	0.000932
B4GALNT3	CHST9	0.000935
RBP5	STRA6	0.000436
RBP5	LRAT	0.000447
LUM	COL18A1	0.000402
LUM	KRT3	0.000409
LUM	LAMB3	0.00041
LUM	FGF7	0.000411
LUM	MMP12	0.000412
LUM	SOX2	0.000413
LUM	B4GALT2	0.000416
LUM	GJA1	0.000417
LUM	B4GALT3	0.00042
LUM	VCAM1	0.000421
LUM	IGFBP3	0.000423
LUM	PRG4	0.000423
LUM	ECM1	0.00043
LUM	B4GALT1	0.000434
LUM	A2M	0.000435
LUM	ADAMTS3	0.000439
LUM	CTSB	0.000443
LUM	MMP16	0.000444
LUM	ADAMTS4	0.000452
LUM	SFRP2	0.000458
LUM	CALD1	0.000462
LUM	DMP1	0.000468
LUM	IGF1	0.000468
LUM	S100A10	0.000477
LUM	MMP9	0.000479
LUM	CTSK	5e-04
LUM	CXCL1	0.000502
LUM	MMP1	0.000512
LUM	CXCL12	0.000517
LUM	TNMD	0.000522
LUM	GAPDH	0.000524
LUM	CCN2	0.000525
LUM	MMP3	0.000543
LUM	RBP4	0.000553
LUM	IGF2	0.000555
LUM	TNF	0.000564
LUM	DDR2	0.000568
LUM	ITGA2	0.000589
LUM	COL15A1	0.000594
LUM	CD44	0.000624
LUM	HAPLN1	0.000638
LUM	SPP1	0.000644
LUM	SERPINH1	0.000652
LUM	BCAN	0.000653
LUM	ASPN	0.000664
LUM	MATN3	0.000673
LUM	COL6A1	0.000695
LUM	FBN2	0.000701
LUM	ELN	0.000723
LUM	COL14A1	0.000726
LUM	ALB	0.000737
LUM	COL12A1	0.000769
LUM	MMP14	0.00077
LUM	HSPG2	0.00078
LUM	TGFB2	0.000808
LUM	THBS2	0.000826
LUM	COL2A1	0.000843
LUM	FMOD	0.000886
LUM	COL5A1	0.000912
LUM	POSTN	0.000913
LUM	BGN	0.000918
LUM	ACAN	0.00092
LUM	COL11A2	0.000949
LUM	COL11A1	0.000949
LUM	COL5A2	0.00096
LUM	FN1	0.000962
LUM	FBN1	0.000972
LUM	COL3A1	0.000986
LUM	COL1A2	0.000999
AMDHD1	CYP2R1	0.00074
KRT71	KRT3	0.000419
KRT71	MYLK2	0.000421
KRT71	KRT76	0.000421
KRT71	KRT7	0.000421
KRT71	KRT4	0.000422
KRT71	KRT80	0.000423
KRT71	KRT78	0.000431
KRT71	KRT6A	0.000432
KRT71	KRT2	0.000435
KRT71	KRT8	0.000438
KRT71	KRT34	0.000454
KRT71	FOXI3	0.000457
KRT71	KRT77	0.000473
KRT71	KRT81	0.000496
KRT71	KRT73	0.000497
KRT71	KRT79	0.000507
KRT71	KRT72	0.000532
KRT71	KRT83	0.000559
KRT71	DSG4	0.000571
KRT71	KRT86	0.000585
KRT71	TCHH	0.000668
KRT71	KRT35	0.000846
KRT71	KRT74	0.00086
KRT71	FGF5	0.000882
ZIC5	OTX2	0.000501
ZIC5	ZIC2	0.000721
SORD	INS	0.00041
SORD	GPX2	0.000422
SORD	CRABP1	0.000431
SORD	GK2	0.000432
SORD	AZGP1	0.000437
SORD	STRA6	0.000467
SORD	ALB	0.000471
SORD	LRAT	0.000507
SORD	ALDH3A2	0.000521
SORD	GALM	0.00054
SORD	CA1	0.000546
SORD	ACTB	0.000561
SORD	GAPDH	0.000562
SORD	ALDH1A1	0.000606
SORD	SDR9C7	0.00068
SORD	ALDH7A1	0.000724
SORD	HKDC1	0.000924
SORD	DCXR	0.000945
SORD	AKR1B10	0.000954
SORD	AKR1B1	0.000998
FGF7	SP7	0.000402
FGF7	IL18	0.000404
FGF7	GLI2	0.000406
FGF7	GJA1	0.000414
FGF7	MEIS2	0.000414
FGF7	IGFBP3	0.00042
FGF7	BTC	0.000426
FGF7	IL33	0.000439
FGF7	THBS2	0.000442
FGF7	PLAU	0.000448
FGF7	FGF17	0.000448
FGF7	CXCL9	0.000448
FGF7	FOS	0.000462
FGF7	MSX1	0.000465
FGF7	CD9	0.000471
FGF7	TNFSF11	0.000477
FGF7	CXCL1	0.000488
FGF7	ACAN	0.000489
FGF7	MMP1	0.000492
FGF7	PTEN	0.000497
FGF7	SMAD3	0.000498
FGF7	POSTN	0.000501
FGF7	FGF8	0.000502
FGF7	FGF16	0.000502
FGF7	CASP3	0.000503
FGF7	MMP3	0.000506
FGF7	ESR1	0.000506
FGF7	BCL2	0.000507
FGF7	BGLAP	0.00051
FGF7	JUN	0.00051
FGF7	EDN1	0.000518
FGF7	VCAM1	0.000523
FGF7	CCL3	0.000527
FGF7	IHH	0.000527
FGF7	FGF9	0.000529
FGF7	FGF18	0.000535
FGF7	DKK1	0.000536
FGF7	PAX6	0.000536
FGF7	CXCL10	0.000538
FGF7	RUNX2	0.000542
FGF7	MYC	0.000545
FGF7	PLG	0.000548
FGF7	PXDNL	0.000554
FGF7	CXCR4	0.000554
FGF7	CCL5	0.000571
FGF7	TP53	0.000572
FGF7	IL17A	0.000573
FGF7	PTGS2	0.000576
FGF7	IL13	0.000582
FGF7	ACTB	0.000582
FGF7	CALML6	0.000594
FGF7	CALML4	0.000594
FGF7	PTH	0.000596
FGF7	CALML5	0.000598
FGF7	HIF1A	0.000598
FGF7	CALML3	0.000599
FGF7	SOX2	0.000599
FGF7	GAPDH	0.000599
FGF7	CALM3	0.000606
FGF7	CCN2	0.000619
FGF7	BMP7	0.000623
FGF7	FGF5	0.00063
FGF7	CSF2	0.000632
FGF7	IL10	0.000634
FGF7	FGF3	0.000643
FGF7	AGT	0.000655
FGF7	MMP9	0.000656
FGF7	BGN	0.000656
FGF7	CTNNB1	0.000683
FGF7	AKT1	0.000686
FGF7	PTX3	0.000686
FGF7	CXCL12	0.000693
FGF7	COL18A1	0.000693
FGF7	TNF	0.000695
FGF7	IGF2	7e-04
FGF7	ELN	0.000703
FGF7	NGF	0.000706
FGF7	SPP1	0.000729
FGF7	TGFB2	0.00074
FGF7	IL6	0.00074
FGF7	PECAM1	0.000757
FGF7	BMP2	0.00076
FGF7	ALB	0.000763
FGF7	INS	0.000764
FGF7	BDNF	0.000774
FGF7	FN1	0.000802
FGF7	SHH	0.000817
FGF7	ERBB2	0.000824
FGF7	IGF1	0.000827
FGF7	CXCL8	0.000881
FGF7	CDH2	0.000882
FGF7	CD44	0.000889
FGF7	EGFR	0.000927
FGF7	FGFBP1	0.00099
FGF7	HSPG2	0.00099
FGF7	FGFR2	0.000999
RHCG	SPRR2B	0.000418
RHCG	CRNN	0.000428
RHCG	SPRR1A	0.000449
RHCG	SLC26A4	0.00046
RHCG	CRABP2	0.000478
RHCG	CA9	0.000516
CDH2	BMP2	4e-04
CDH2	FOS	4e-04
CDH2	BDNF	0.000409
CDH2	SOX10	0.000409
CDH2	ACAN	0.000415
CDH2	BMP7	0.000419
CDH2	PLAU	0.000422
CDH2	CXCL8	0.000422
CDH2	MIP	0.000424
CDH2	NRXN1	0.000427
CDH2	RUNX2	0.000437
CDH2	NGF	0.000442
CDH2	LCN2	0.000443
CDH2	MMP1	0.000444
CDH2	FGFR2	0.000461
CDH2	DKK1	0.000465
CDH2	VCAM1	0.00047
CDH2	IGF1	0.000481
CDH2	TNF	0.000492
CDH2	MMP3	0.000494
CDH2	TRPC6	0.000498
CDH2	GJB2	0.000503
CDH2	FGF13	0.000504
CDH2	POSTN	0.000508
CDH2	ANK3	0.000514
CDH2	MMP14	0.000517
CDH2	CCN2	0.000524
CDH2	DDR2	0.000526
CDH2	JUN	0.000527
CDH2	GRIN1	0.000527
CDH2	TRPC4	0.000529
CDH2	PAX6	0.000534
CDH2	EZH2	0.000535
CDH2	HMGA2	0.000538
CDH2	INS	0.000539
CDH2	CXCR4	0.000544
CDH2	GAS1	0.000546
CDH2	IL6	0.000546
CDH2	TGFB2	0.000546
CDH2	CD9	0.000552
CDH2	SHH	0.000554
CDH2	ITGA2	0.000558
CDH2	KRT8	0.00056
CDH2	ESR1	0.000575
CDH2	PECAM1	0.000576
CDH2	ALDH1A1	0.000581
CDH2	CXCL12	0.000596
CDH2	HIF1A	0.000628
CDH2	ALB	0.000632
CDH2	SMAD3	0.00064
CDH2	SPP1	0.000653
CDH2	TP53	0.000658
CDH2	CASP3	0.000664
CDH2	BCL2	0.000665
CDH2	PLEC	0.00069
CDH2	SOX2	0.00069
CDH2	PKP4	0.000705
CDH2	PXDNL	0.000707
CDH2	MYC	0.000712
CDH2	CCK	0.000734
CDH2	ERBB2	0.000735
CDH2	PTEN	0.000754
CDH2	EGFR	0.00078
CDH2	ACTB	0.000784
CDH2	AKT1	0.000787
CDH2	MMP9	0.000787
CDH2	GAPDH	0.000808
CDH2	DSP	0.000823
CDH2	CD44	0.00084
CDH2	FN1	0.00086
CDH2	FGF3	0.000881
CDH2	FGF17	0.000881
CDH2	FGF16	0.000882
CDH2	FGF18	0.000882
CDH2	FGF9	0.000882
CDH2	FGF5	0.000883
CDH2	FGF8	0.000885
CDH2	GJA1	0.000952
CDH2	JUP	0.000975
CDH2	CTNNB1	0.000999
TP53	CD9	4e-04
TP53	TRIM69	0.000402
TP53	ELN	0.000403
TP53	SLC16A4	0.000404
TP53	IRAK1	0.000406
TP53	PRAME	0.000408
TP53	ZNF217	0.000415
TP53	PIP	0.000415
TP53	BMP2	0.000416
TP53	LCN2	0.000418
TP53	GJA1	0.000418
TP53	NOS2	0.000418
TP53	IL13	0.000418
TP53	MMP14	0.000418
TP53	SLC16A3	0.000421
TP53	S100A14	0.000426
TP53	BMP7	0.000431
TP53	CALB2	0.000432
TP53	TSHR	0.000432
TP53	CTSS	0.000433
TP53	PPP1CC	0.000433
TP53	MSLN	0.000434
TP53	FOXC1	0.000438
TP53	KRT17	0.000438
TP53	PTK2B	0.00044
TP53	ASPM	0.000445
TP53	SOX10	0.000448
TP53	EDN1	0.000451
TP53	TRIM71	0.000453
TP53	PLAUR	0.000454
TP53	LIN28B	0.000455
TP53	DAPK2	0.000458
TP53	CALD1	0.000459
TP53	TNFSF11	0.000459
TP53	DHFR2	0.00046
TP53	CTSB	0.000468
TP53	CXCL10	0.000472
TP53	DDR2	0.000479
TP53	DKK1	0.00048
TP53	CASP14	0.000481
TP53	MAGEC2	0.000482
TP53	C4BPA	0.000491
TP53	CDCA4	0.000492
TP53	TGFB2	0.000496
TP53	IGF2BP1	0.000496
TP53	PLG	0.000497
TP53	NFATC1	0.000499
TP53	CCL5	0.000503
TP53	VCAM1	0.000503
TP53	FGF13	0.000505
TP53	IL17A	0.000507
TP53	IL18	0.000507
TP53	MMP3	0.000507
TP53	CALM3	0.000508
TP53	PLAU	0.000508
TP53	MMP1	0.000515
TP53	CXCL1	0.000517
TP53	ITPR1	0.000519
TP53	BDNF	0.00052
TP53	FGF16	0.000522
TP53	HOXA10	0.000526
TP53	FGF17	0.000527
TP53	FGF18	0.00053
TP53	NGF	0.000532
TP53	FGF5	0.00054
TP53	MSX1	0.000541
TP53	ALDH1A1	0.000541
TP53	HOXA9	0.000542
TP53	FGF9	0.000542
TP53	FGF8	0.000543
TP53	MMP10	0.000553
TP53	CCN2	0.000555
TP53	MAGEA1	0.000557
TP53	FGF3	0.000573
TP53	MAGEA2	0.000575
TP53	GFI1	0.000576
TP53	TRIM29	0.000577
TP53	CA9	0.000577
TP53	DSP	0.000582
TP53	CXCL12	0.000582
TP53	P3H3	0.000591
TP53	PECAM1	0.000598
TP53	IGFBP1	0.000599
TP53	TTN	0.000604
TP53	AGT	0.000605
TP53	PPP2R1B	0.000607
TP53	ELOC	0.000608
TP53	SDF4	0.000612
TP53	CXCR4	0.000614
TP53	SPP1	0.000626
TP53	GCLC	0.000637
TP53	PAX6	0.000644
TP53	SHH	0.000645
TP53	DPP4	0.000656
TP53	CALML4	0.000657
TP53	CALML6	0.000657
TP53	CALML3	0.000657
TP53	POMC	0.000659
TP53	FGFR2	0.000662
TP53	FN1	0.000665
TP53	CUL2	0.000674
TP53	SNCA	0.000681
TP53	SERPINH1	0.000681
TP53	CTAG1B	0.000688
TP53	GLI2	0.00069
TP53	CCK	0.000695
TP53	CALML5	7e-04
TP53	PRKCA	7e-04
TP53	MAGEA3	0.000707
TP53	SERPINB5	0.000709
TP53	CSF2	0.000718
TP53	IGF1	0.00072
TP53	HMGA1	0.00072
TP53	CABIN1	0.000721
TP53	ALB	0.000722
TP53	BSG	0.000727
TP53	LIN28A	0.000739
TP53	IGF2	0.000745
TP53	ANK3	0.000753
TP53	IL10	0.000756
TP53	KLK3	0.00076
TP53	KRT8	0.000763
TP53	POU4F1	0.000766
TP53	HLA-A	0.00077
TP53	IL6	0.000777
TP53	KRT7	0.000787
TP53	S100A1	0.00079
TP53	GPX2	0.000802
TP53	CXCL8	0.000804
TP53	RUNX2	0.000808
TP53	PXDNL	0.000821
TP53	MMP9	0.000838
TP53	MAGEA2B	0.000839
TP53	S100A6	0.000842
TP53	TNF	0.000865
TP53	HMGA2	0.000867
TP53	CD44	0.000876
TP53	PPP2R5C	0.000878
TP53	ACTB	0.000879
TP53	INS	0.000879
TP53	SOX2	0.000883
TP53	GAPDH	0.000886
TP53	BTG2	0.000888
TP53	EZH2	0.000899
TP53	IGFBP3	0.000901
TP53	CTNNB1	0.000927
TP53	PERP	0.000928
TP53	USP10	0.000931
TP53	ERBB2	0.000935
TP53	EGFR	0.000943
TP53	FOS	0.000952
TP53	CASP3	0.000956
TP53	SMAD3	0.000963
TP53	PTGS2	0.000974
TP53	ANXA2	0.000977
TP53	S100A2	0.00098
TP53	WT1	0.000983
TP53	ESR1	0.000992
TP53	AKT1	0.000994
TP53	JUN	0.000997
TP53	MYC	0.000997
TP53	SFN	0.000999
TP53	HIF1A	0.000999
TP53	BCL2	0.000999
TP53	PTEN	0.000999
SERPINB13	GJB5	0.000404
SERPINB13	LCE2A	0.000415
SERPINB13	KRT77	0.000434
SERPINB13	DSC3	0.000439
SERPINB13	SPINK5	0.000444
SERPINB13	SPRR4	0.000453
SERPINB13	KLK5	0.000456
SERPINB13	SPRR2G	0.000458
SERPINB13	S100A12	0.000478
SERPINB13	SPRR3	0.000486
SERPINB13	KLK6	0.000492
SERPINB13	SPRR1B	0.000496
SERPINB13	S100A2	0.000509
SERPINB13	SPRR1A	0.000512
SERPINB13	TMPRSS11D	0.000517
SERPINB13	KLK13	0.000521
SERPINB13	SERPINB4	0.000528
SERPINB13	CLCA2	0.000544
SERPINB13	S100A7	0.000558
SERPINB13	KRT6A	0.000649
SERPINB13	SERPINB3	0.000779
SERPINB13	CTSL	0.000885
SERPINB13	CTSK	0.000918
ERBB2	TNFSF11	4e-04
ERBB2	PASD1	4e-04
ERBB2	CCN2	0.000401
ERBB2	FOXC1	0.000402
ERBB2	PTS	0.000404
ERBB2	FURIN	0.000406
ERBB2	SPOCK1	0.000407
ERBB2	CTSB	0.000416
ERBB2	SERPINB5	0.000416
ERBB2	VCAM1	0.000417
ERBB2	MMP16	0.000422
ERBB2	SOX10	0.000426
ERBB2	MMP1	0.000426
ERBB2	CCL5	0.000432
ERBB2	S100A7A	0.000433
ERBB2	MAGED4B	0.000434
ERBB2	MAGED4	0.000434
ERBB2	IGFBP3	0.000443
ERBB2	GCLC	0.000452
ERBB2	FGF13	0.000456
ERBB2	MAGEA4	0.000469
ERBB2	DPP4	0.000475
ERBB2	PRKCA	0.000483
ERBB2	ADAM17	0.000488
ERBB2	SMAD3	0.000488
ERBB2	GPX2	0.000503
ERBB2	IL10	0.000507
ERBB2	ZNF217	0.00051
ERBB2	WT1	0.000511
ERBB2	CCK	0.000513
ERBB2	SPP1	0.000518
ERBB2	IRAK1	0.000521
ERBB2	MAGEA3	0.000527
ERBB2	PLAUR	0.000528
ERBB2	FOS	0.00053
ERBB2	PMEL	0.000544
ERBB2	AKT1	0.000552
ERBB2	KRT17	0.000555
ERBB2	PECAM1	0.000555
ERBB2	PLAU	0.00057
ERBB2	EZH2	0.000571
ERBB2	SOX2	0.000572
ERBB2	CALM3	0.00058
ERBB2	IL13	0.000581
ERBB2	GLI2	0.000596
ERBB2	LIN28A	0.000598
ERBB2	CA9	0.000605
ERBB2	CTAG1B	0.000607
ERBB2	ALDH1A1	0.000611
ERBB2	BSG	0.000612
ERBB2	MAGEA1	0.000618
ERBB2	TNF	0.000621
ERBB2	KRT8	0.000633
ERBB2	SHH	0.000635
ERBB2	MMP9	0.000655
ERBB2	KLK3	0.000658
ERBB2	EPHB1	0.000659
ERBB2	CXCL8	0.000662
ERBB2	MSLN	0.000668
ERBB2	ANXA2	0.000669
ERBB2	ALB	0.00067
ERBB2	CSF2	0.000673
ERBB2	PIP	0.000673
ERBB2	CXCL12	0.000677
ERBB2	PTK2B	0.000682
ERBB2	CASP3	0.000687
ERBB2	HIF1A	0.00069
ERBB2	PXDNL	0.000691
ERBB2	KRT7	0.000692
ERBB2	MMP14	0.000694
ERBB2	JUP	0.000717
ERBB2	HLA-A	0.000724
ERBB2	FN1	0.000724
ERBB2	CXCR4	0.000729
ERBB2	FGFR2	0.000744
ERBB2	BDNF	0.000746
ERBB2	IL6	0.000752
ERBB2	JUN	0.000759
ERBB2	GAPDH	0.000806
ERBB2	FGF8	0.000807
ERBB2	FGF17	0.000815
ERBB2	FGF5	0.000816
ERBB2	IGF2	0.000819
ERBB2	ANK3	0.000825
ERBB2	PTGS2	0.000828
ERBB2	FGF9	0.000829
ERBB2	FGF16	0.000829
ERBB2	FGF3	0.000832
ERBB2	FGF18	0.000836
ERBB2	BCL2	0.000849
ERBB2	NGF	0.000849
ERBB2	PTEN	0.000868
ERBB2	MYC	0.000886
ERBB2	BTC	0.000925
ERBB2	ACTB	0.000932
ERBB2	INS	0.000965
ERBB2	ESR1	0.000976
ERBB2	IGF1	0.000992
ERBB2	CTNNB1	0.000998
ERBB2	EGFR	0.000999
ERBB2	CD44	0.000999
KRT10	KRT35	0.000408
KRT10	GRHL3	0.000409
KRT10	KRT40	0.000411
KRT10	KRT34	0.000418
KRT10	COL17A1	0.000418
KRT10	KLK10	0.000423
KRT10	KRT15	0.000434
KRT10	DSP	0.000435
KRT10	KRT36	0.000439
KRT10	SPRR3	0.000442
KRT10	KLK7	0.000457
KRT10	SBSN	0.000461
KRT10	TGM3	0.00047
KRT10	GAPDH	0.000479
KRT10	KRT17	0.000483
KRT10	CASP14	0.000491
KRT10	SPINK5	0.000499
KRT10	PECAM1	0.000509
KRT10	S100A7	0.000511
KRT10	EVPL	0.000515
KRT10	JUP	0.000544
KRT10	KLK6	0.000566
KRT10	KRTDAP	0.000582
KRT10	CDSN	0.000687
KRT10	AKT1	0.000692
KRT10	PRSS1	0.00078
KRT10	KRT16	0.000788
KRT10	KRT77	0.000804
KRT10	KRT2	0.000904
KRT10	FLG2	0.000932
KRT10	FLG	0.000932
KRT10	IVL	0.000933
KRT10	LOR	0.000948
FEM1A	CAPN5	0.000503
FEM1A	HIF1A	0.000506
FEM1A	ZSWIM5	0.000582
FEM1A	ZYG11A	0.000603
FEM1A	ELOC	0.000811
FEM1A	ASB4	9e-04
FEM1A	PRAME	0.000901
FEM1A	FEM1C	0.000902
FEM1A	ZER1	0.000912
FEM1A	ZYG11B	0.000915
FEM1A	FEM1B	0.000917
FEM1A	KLHDC3	0.000923
FEM1A	KLHDC10	0.000926
FEM1A	KLHDC2	0.000927
FEM1A	CUL2	0.000948
